c_id;c_text;date;conv_id;reaction1;reaction2;Ambiguous;Objective;Subjective;Disputed;Generalisation0;Generalisation1;Generalisation2;Generalisation3
1388423076484878338;Die Ausrede zeigt deutlich, dass diese Partei ein Haufen von dilettanten ist. Dadurch wird sie allerdings nicht weniger gefährlich. Es ist bereits ein Politiker ermordet worden, auf Grund der Spaltung, die von afd gefördert wird.;01.05.2021 09:20;;;;0.0;0.0;1.0;0.0;0;0;1;0
1389500638665625600;Ich bezweifle das aber richtig. Radikaler Umweltschützer, aber sicher. Corona-Schwurbler, kann man auch sagen. Aber so stark, wie der Typ sich für Flüchtlinge und sonst noch eingesetzt hat, passt nicht zu Antisemitismus oder Rassismus.;04.05.2021 08:42;;;;1.0;0.0;1.0;0.0;1;0;0;0
1389490137025941505;Tolerant schon, aber andere als dämlich zu bezeichnen, die deine AFD nicht wählen, ist intolerant, aber Toleranz fehlt der AFD von je her;04.05.2021 08:00;;;;0.0;0.0;1.0;0.0;0;1;0;0
1385227058100543488;"Deren verbrecherische Politik ist dafür verantwortlich, dass immer noch Menschen aufgrund ihres Konsumverhaltens kriminalisiert und Existenzen wegen ein paar Gramm #Cannabis vernichtet werden. Soviel zum Thema ""Leben lassen"". Wenn Scheiße eine Partei gründen würde, hieße die CSU";22.04.2021 13:40;;;;0.0;0.0;1.0;0.0;0;1;0;0
1390575228657487872;Fuck you. 🤬😡 Kids + Jugendliche waren über ein Jahr solidarisch. Über ein Jahr Null Routine, Null Alltag. Für fucking Urlaub??? Solidarität ist keine Einbahnstraße. Eure Chance MASSIV zu punkten. Helft uns Eltern, schützt die Kids! #Merz;07.05.2021 07:52;;;;0.0;0.0;1.0;0.0;0;0;1;0
1385168460473380871;Kein Wunder! Die Lusche Laschet ist auch nur nützlich für sterbende Industrien wie fossile Energieerzeugung und Verbrennerfahrzeuge. Zukunft ist mit ihm nicht zu machen. Seine Nicht-Corona-Politik und die sich daraus ergebende Unsicherheit kostet im Stundentakt Arbeitsplätze.;22.04.2021 09:47;;;;0.0;0.0;1.0;0.0;0;1;0;0
1388505376887296011;Rosen niederlegen verboten vor dem Amtsgericht Weimar 1. Mai via;01.05.2021 14:47;;;;0.0;0.0;0.0;0.0;1;0;0;0
1390693161748545546;Wenn das wirklich alle #fckAFD ler mit machen würden, könnte man sich überlegen sein Kreuz bei den Grünen zu machen, 4 Jahre sind bestimmt nicht schlimmer als 16 ja CDU oder 8 Jahre SPD... Welche wählbare Partei gibt's da eigentlich noch? Nur noch sonstige oder....;07.05.2021 15:41;;;;1.0;0.0;1.0;0.0;0;0;1;0
1388390563943264257;Die Frau Merkel, wird wohl wieder mit von der Partie dabei sein. Musste ja schon letztes Jahr, pausieren 🥳;01.05.2021 07:11;;;;0.0;1.0;1.0;0.0;1;0;0;0
1385306657794764803;Die #Quarkdenker wird man in 1 Jahr vergessen haben, aber #FridaysForFuture hat in den letzten 2 Jahren die Klimakrise zu einem relevanten und wahlentscheidenden Thema gemacht Und Greta T. hat heute im US-Kongress über die Schädlichkeit fossiler Subventionen gesprochen;22.04.2021 18:56;;;;0.0;1.0;1.0;0.0;0;1;0;0
1391735497643511811;"Die Hohlphrasengeschosse der Union werfen ihr ""Buzzword-Dropping"" vor? Ich weiß, ihr haltet euch für christlich, aber selbst die Jünger Jesu waren kritischer mit ihm als ihr mit Laschet.";10.05.2021 12:42;;;;1.0;0.0;1.0;0.0;0;0;1;0
1389511023711956992;2 Klassengesellschaft? Du meinst also die Menschen die sich impfen wollen um endlich diese Pandemie zu beenden, oder die Menschen die sich und andere nicht schützen wollen und noch länger im lockdown leben wollen? Querdenker sind Terroristen der Gesellschaft;04.05.2021 09:23;;;;0.0;0.0;1.0;0.0;0;0;0;1
1393568784473104389;Hätte blind gewettet, die Reply bezöge sich auf meinen Merkel-Tweet. 😂;15.05.2021 14:07;;;;0.0;0.0;1.0;0.0;1;0;0;0
1387059719127412736;Da sieht man wie gewalttätig Querdenker sind, Querdenker gehören Verboten und als Terrorgruppe eingestuft;27.04.2021 15:03;;;;0.0;0.0;1.0;0.0;0;0;1;0
1384106736357810180;Nach 16 Jahre Merkel ?;19.04.2021 11:28;;;;0.0;1.0;0.0;0.0;1;0;0;0
