c_id;c_text;date;conv_id;reaction1;reaction2;Ambiguous;Objective;Subjective;Disputed;Generalisation0;Generalisation1;Generalisation2;Generalisation3
1394061919053549575;Der Artikel sagt aus, dass wenn er nicht zuordbar ist, er rechts zugeordnet wird. Religiöser Antisemitismus von Migranten fällt aber nicht darunter und wird da nicht erwähnt. Bei RIAS liegt der diesjährige Bericht für die Rechten bei 27% und ist damit die größte bekannte Gruppe.;16.05.2021 22:47;1.39392922290167e+18;Nein - Deutschlands Antisemiten kooperieren - mit anderen Antisemiten.;;0.0;1.0;0.0;1.0;1;0;0;0
1389640445790199809;Mit den Milliarden Unterstützungsgeldern die sie kassieren könnten die sich soviel Impfstoff kaufen um darin zu baden ... aber diese Gelder werden von den korrupten Politikern unterschlagen ... Israel soll sie impfen, ausgenommen Politiker und das Gesindel der Hamas;04.05.2021 17:57;;;;0.0;0.0;1.0;0.0;0;0;1;0
1398577813121388545;Neue Einnahmequelle: Bei eBay gefälschte leere Impfausweise für teuer Geld an QAnon-Leute verticken. 😬✌️;29.05.2021 09:51;;;;0.0;0.0;1.0;0.0;0;1;0;0
1404900814225879047;ich meine, warum zur Hölle suchen die sich ausgerechnet den Autobauer raus, der noch am meisten Geld in die E-Mobilität steckt und sogar in einigen Jahren gar keine Verbrenner mehr bauen will. Es gibt genug andere OEMs die wirklich einen scheiß in dieser Richtung machen.;15.06.2021 20:37;1.4048804525450977e+18;Und das dann auch noch mit so einer dummen Aktion...ironischerweise in einem Stadion, in dem auf den banden Werbung von VW für die ID-Serie läuft...;"""Eine NGO die versucht den Planeten zu retten"" selten so gelacht 😂 #Gentechnik #Kernfusion";0.0;1.0;1.0;1.0;0;1;0;0
1406572109044846599;Sie sind halt auch feige. Neuer ist es nicht.;20.06.2021 11:18;1.4065084435366953e+18;1. Die sexuelle Orientierung ist keine Entscheidung. 2. Die Regenbogenflagge inkludiert Heterosexuelle, du bist also mitgemeint, keine Sorge. 3. Was hat das jetzt mit der Mutter Gottes zu tun? #whataboutism;Er repräsentiert vor allem deutsche Sportler und ihren Mut. Sport ist ein verbindendes Element aller Menschen und wird von Menschen betrieben, nicht von Tischkicker-Figürchen.;1.0;0.0;1.0;0.0;0;1;0;0
1389227696069165062;Strahlemann offizieller troll gegen alles außer AfD. Promoviert in Wutbürgerei. 😂😂😂😂#impfen #scheissegal;03.05.2021 14:37;;;;1.0;0.0;1.0;0.0;0;1;0;0
1400895604377763845;Abschaumpartei!;04.06.2021 19:21;1.4008731945679094e+18;Wieso sollten Menschen im globalen Norden von sich aus auf ihren Reichtum und Luxus verzichten? Die Folgen wird dann der Süden der Welt großteils abbekommen... Fairness👍;"Der #Klimawandel ist eine Frage von Leben und Tod. Sie können kein neues Eis für #Grönland kaufen. Es wird schmelzen, ob Sie wollen oder nicht. Und allein durch ""Kaufen"" werden Sie auch das Eis der Ostantarktis nicht retten können. #KlimakriseISTjetzt";0.0;0.0;1.0;1.0;1;0;0;0
1387025131080409092;Fresse halten, asoziales dummes Stück Vieh.;27.04.2021 12:45;;;;1.0;0.0;1.0;0.0;1;0;0;0
1385297471677550596;"Wirst du auch nicht finden. Aber wenn ich helfen kann, diese schmierige Bagage mehr oder weniger korrupter herzloser Menschen wie Laschet, Scheuer, Klöckner und wie die Klapperköppe alle heißen, von weitere ""Regierungserfahrung"" fernzuhalten, werfe ich mich aufs Feld.";22.04.2021 18:20;;;;1.0;0.0;1.0;0.0;0;0;1;0
1385255446588624898;#Bundesnotbremse tangiert mich peripher, da ich sowieso 22/7 mit dem Arsch zu Hause hocke. Jedoch hasse ich Bevormundungen jeglicher Art. DAS ist die größte Bevormundung, die ich jemals erlebt habe.;22.04.2021 15:33;;;;0.0;0.0;1.0;0.0;1;0;0;0
1406577906999074821;Echt nicht so hell, die Frau.;20.06.2021 11:41;1.4065084435366953e+18;Tja.. Jesus hatte auch nur 12... Also was sagen follower aus ? NIX werd erwachsen;Blaunies ist jetzt aber wirklich intellektuell auf Spitzenniveau.;0.0;0.0;1.0;1.0;0;1;0;0
1391827889327378432;Zur Info für #CDU'ler und #FDP'ler: #Neubauer hat Arschloch #Maaßen nicht als Antisemit bezeichnet. Und jetzt haltet gepflegt die Fresse. #CDUrausausderRegierung #WegMitDerFdP #AnneWill;10.05.2021 18:50;;;;0.0;0.0;1.0;0.0;0;0;1;0
1394963859216142340;Antisemitismus als Erlebnisorientierung!;19.05.2021 10:31;;;;1.0;0.0;0.0;0.0;1;0;0;0
1388502805384675328;Und die letzten die übrigens geschl. Vielfalt verboten und Schwule ,Lesbische,bi und Trans Menschen getötet haben waren Nazis. Wenn du Geschichte verdrehen musst um auf der richtigen Seite zu stehen bist du entweder bösartig oder kannst gut und böse nicht unterscheiden.;01.05.2021 14:37;;;;0.0;1.0;0.0;0.0;1;0;0;0
1389099184805011457;Dem schließe ich mich mit einem #HaltDieFresseBild an. Diese Zeitung ist unmöglich.;03.05.2021 06:07;;;;1.0;0.0;1.0;0.0;0;0;1;0
1406569797924569090;Wie hoch muss das eigene moralische Ross eigentlich sein, wenn man jemandem was von Miteinander erzählen will und im selben Atemzug einfach mal eine Vielzahl von knapp 6 Millionen Menschen beschimpft, diffamiert und über einen Kamm schert?;20.06.2021 11:09;1.4065084435366953e+18;Das ist doch was gaaaaanz anderes!!!!1!!!1;Eine Plattform zu nutzen für einen guten Zweck muss immer erlaubt sein. Und niemand, der oder die heterosexuell ist, wird dadurch diskriminiert, steht die Flagge ja für sexuelle Vielfalt in jeder Form. Scheinargumente von Ihnen und wahrscheinlich Ausdruck latenter Homophobie.;1.0;0.0;1.0;1.0;0;0;1;0
1393389520985464832;Israel verletzt die Menschenrechte und die Rechte der Kinder. Es hat Palästina seit Jahren besetzt. Gaza tötet auch unschuldige Kinder. Bitte schweigen Sie nicht über dieses Problem! #HearGaza;15.05.2021 02:15;;;;0.0;1.0;1.0;0.0;0;1;0;0
1388544072516833282;Hauptsache gegen Israel, Christen und Konservative! Solche Menschen würden wahrscheinlich auch für den IS und al-Qaida demonstrieren, wenn es gegen o.g. geht.;01.05.2021 17:21;;;;0.0;0.0;1.0;0.0;0;0;1;0
1389586611940347907;Seit 12 Jahren beobachtet was ich Thor studiere und veränderte es gleich ins System Merkel imitat vom Himmel und beobachtete wie ich Gefahren wegbrachte das es nicht zum Ende kommt aber bei der Schuldfrage vom versagen beschädigte ihr mich Feige BRD in der Falschheit eures Lebens;04.05.2021 14:24;;;;1.0;0.0;1.0;0.0;0;1;0;0
1396103909752573956;Religionen sind der und Hauptgrund für Kriege, Armut und Tod.;22.05.2021 14:01;1.395885330486661e+18;;Und dann? Wird ein Allmächtiger, der ja nichts nötig hat ob seiner Allmächtigkeit und genehm im Universum herum chillen kann, mich dann zur Strafe in die Hölle sperren?;0.0;0.0;1.0;1.0;0;0;0;1
1394388020820910080;Ich kenne keinen einzigen Deutschen in meinem Umfeld der Antisemitisch ist.;17.05.2021 20:23;1.39392922290167e+18;Und wie kommen Sie auf diese Zahl ?;Was? Das Türken einen deutschen Pass haben und damit Deutsche sind? Oder das Graue Wölfe Türkische Nazis sind? Was soll ich da beweisen natürlichen haben viele Muslime einen Deutschen Ausweis und sind damit deutsche...;1.0;0.0;1.0;1.0;0;1;0;0
1403742499676508165;Ich habe mich während Ihrer Rede gefragt, mit welchem Geld Sie all Ihre Wahlversprechen bezahlen wollen. Wahrscheinlich mit dem Geld der arbeitenden Bevölkerung. Ob das auch das Geld des durchschnittlichen Grünen Parteimitglieds ist ….?;12.06.2021 15:54;1.4037152635021148e+18;Ohne Fehler wäre von Louis Pasteur nicht das Impfen oder Wilson Greatbatch der Herzschrittmacher entwickelt, J. Robin Warren nicht der Nobelpreis verliehen worden. Fehler gehören zur Evolution und eine Entschuldigung zum Charakter. Deshalb wird eine gute Kanzlerin 👏;;1.0;1.0;1.0;1.0;0;1;0;0
1406497399783280640;Über die Wortwahl kann man diskutieren, die is wahrlich etwas unbedacht, in der Sache an sich hat schon recht, die Anti-Ungarn-Politik hat im Fußball nicht zu suchen!!! Und ich bin bei dem Spiel folglich Ungarn-Fan, der Politik wegen!!!;20.06.2021 06:21;1.4063533555391037e+18;;;0.0;1.0;1.0;0.0;1;0;0;0
1389192821136105473;Das war der Möchtegern Kanzler sagt ist völliger Blödsinn. Hier werden #Querdenker als #Coronaleugner diffamiert, was nicht der Wahrheit entspricht. Die Parteiliche Presse provoziert doch mit Absicht die Leute um Gewalt erzeugen zu können. #SPDverbieten;03.05.2021 12:19;;;;0.0;0.0;1.0;0.0;0;0;1;0
1392930953849360385;Auch Vortäuschung ist ein Ausschlussgrund #Baerbock;13.05.2021 19:53;;;;1.0;0.0;1.0;0.0;1;0;0;0
1390955988031840257;Gegenfrage. Denkst du die waren ab 1945 alle verschwunden? Es gibt unglaublich viel Alltagsrassismus in Deutschland. Und keiner von denen trägt mehr Springerstiefel.;08.05.2021 09:05;1.3909472601298575e+18;Was ein Typ! Parteiausschluss reicht nicht! Strafrechtlich muss da was passieren! Und natürlich ist das nicht eines OBs würdig! Diesen Posten muss er auch abgeben!;Der Aufstieg von Rechtspopulisten wird durch Menschen wie Sie und Anna Baerbock möglich. Weil sie immer mehr Menschen normale Bürger als „Rassisten“ bezeichnen und ausgrenzen. Dann wenden die sich auch noch rechts. Sie haben sie ja schon dahin geschoben.;0.0;0.0;1.0;1.0;0;0;1;0
1387471714561441795;Sie müssen hier nicht beleidigen, und ja, Sie können gerne morgen zu mir in die reha praxis kommen, es warten patienten auf sie für physiotherapie, die auch monate nach covid schlecht luft bekommen und keinerlei kraft besitzen;28.04.2021 18:20;1.3873252972347474e+18;Beleidigend ? wo ? & auch da gilt das Vorherige mit Diagnose etc.;Schaffen wir doch alle Impfungen ab. Neue, alte Krankheiten? Egal, nur nicht impfen. Starten wir doch einen Versuch. Ein Bundesland öffnet wieder alles. Mal sehen wie sichs entwickelt. Ironie aus. Nein danke. Ich ziehe es vor, medizinischen Katastrophen vorzubeugen.;0.0;1.0;1.0;0.0;1;0;0;0
1406917135000125449;Liebe Rot-Profilerin, ist dir überhaupt klar was der cycle-threshold-Wert ist? Oder brabbelst du einfach nur Panik-Karls Unsinn nach? 🤦‍♂️🤦‍♂️🤦‍♂️;21.06.2021 10:09;1.4067511557078426e+18;Ja und? Das hat ja auch keiner in Frage gestellt. Aber eine Virusvariante kann keinen festen cycle-threshold-Wert haben. Man kann mit der Wildtyp-Variante, mit Alpha, Delta, oder jeder anderen Variante CT-Werte zwischen 20 und 35 haben.;Ja, und je nach Variante können Werte von 35 eine Ansteckungsgefahr bedeuten oder eben nicht. Bei Alpha und Delta reicht halt schon weniger Virus als beim Wildtyp. Daher ist ein hoher CT-Wert beim Wildtyp wenig bedenklich bei Alpha oder Delta aber schon eher.;1.0;0.0;1.0;1.0;0;1;0;0
1396430369386385410;Wie es aussieht kommt es wohl wieder mal dazu und wer es aufzeigt ist dann ein nazi.;23.05.2021 11:38;;;;1.0;0.0;1.0;0.0;0;0;1;0
1390558372819312643;Baerbock seit Kür zur Kanzlerkandidatin vermehrt Opfer von Hassattacken - via Frauenhass???? Die Deutschen bekommen mit, wie schlecht diese Frau wirklich ist. Die cleverste ist sie wahrlich nicht!!!!!!;07.05.2021 06:45;;;;1.0;0.0;1.0;0.0;0;0;0;1
1405292264260194304;Antisemiten sollte man keine Bühne geben, finde ich. Roger Waters hasst MZ ja nicht, weil sein Unternehmen fragwürdige Dinge tut, sondern weil er Jude ist.;16.06.2021 22:32;1.4052897179443732e+18;;;0.0;1.0;1.0;0.0;1;0;0;0
1385126008722968580;seit einer woche wieder arbeiten das erste was ich mache caprisonne auf meinem schreibtisch verteilen weil ich zu behindert zum trinken bin;22.04.2021 06:59;;;;0.0;0.0;1.0;0.0;1;0;0;0
1385342580712525824;In Germany we don‘t say „die Ausgangssperre ist aus wissenschaftlicher Sicht sinnlos“, we say „sollen die rääächten Querdenker und Covidioten überall beschimpft, verfolgt und geächtet werden!“ and I think that sounds like we have a heart at the right place. #allesdichtmachen;22.04.2021 21:19;;;;1.0;0.0;1.0;0.0;0;0;1;0
1385260087976026116;Als wenn der etwas anderes sagt als die Merkel. Lach mich Tod. Auch so nen Schwätzer vor dem Herren;22.04.2021 15:51;;;;1.0;0.0;1.0;0.0;0;1;0;0
1400920615935164424;Meine initiale These war, dass es derzeit keine absolute Entkopplung von Wachstum und Rohstoffverbrauch gibt.;04.06.2021 21:01;1.4008731945679094e+18;Und da Sie „absolut” hinzufügten, kann ich Ihnen sogar zustimmen. Wir ziehen lediglich unterschiedliche Schlussfolgerungen.;Aber das ist doch genau der Punkt. Solange die Entkopplung nur relativ bleibt, ist nichts gewonnen und unbegrenztes Wachstum ist nicht im ressourcenbegrenzten Raum möglich. Nie was anderes behauptet.;0.0;1.0;1.0;1.0;1;0;0;0
1397972935458144259;So if Donald Trump haven't been POTUS back then, he would have almost died of CoVid19, njet? (Ich möchte hiermit teilweise ablenken von einer Diskussion über Katholizismus.);27.05.2021 17:48;;;;1.0;0.0;1.0;0.0;1;0;0;0
1385342546755395585;Wenn man als Querdenker bezeichnet wird ist das eine Auszeichnung. Du hast damit den Bundesverdienst Orden erhalten. Leider darfst du Ihn dir nicht selber verleihen, das müssen andere Menschen die Denker in Schubladen stecken für dich machen....;22.04.2021 21:19;;;;1.0;0.0;1.0;0.0;0;0;1;0
1403957220086358017;Lol, als nächstes wirst du mir sagen, dass die Grundrechte nicht eingeschränkt sind und die epidmische Lage nationaler Tragweite nicht verlängert wurde.;13.06.2021 06:07;1.4038635066680975e+18;Ach?? Kinder dürfen sich also nicht impfen lassen? Komisch? 🤔 Ich hab das anders gesehen. Und gehört die Stiko nicht auch zu den von den Eliten kontrollierten Institutionen;Wer verstößt da gegen welche Regeln?;1.0;1.0;1.0;1.0;1;0;0;0
1388597994400980992;Schätzchen... die „Süsse“ ist Jahrgang 69 Mit 1,0 Abi anno 87 Bevor du mir ans Bein pinkeln kannst, schneit es in der Hölle Oreos. Also... erklär doch mal ner alten Frau, wie du auf das schmale Brett kommst, „die Antifa“ wäre eine homogene Gruppe.;01.05.2021 20:55;;;;1.0;0.0;1.0;0.0;0;1;0;0
1388448149480644611;Der Fuchs ist schlau und stellt sich dumm, bei baerbock ist es andersrum;01.05.2021 11:00;;;;0.0;0.0;1.0;0.0;1;0;0;0
1387480516711043074;Ja ok;28.04.2021 18:55;1.3873252972347474e+18;Was hast du denn geraucht?;Na dann sollteste mal anfangen mit der Vernunft. & die ganze Pandemie hinterfragen. covid = aktue Atemwegserkrankung.;0.0;0.0;0.0;0.0;1;0;0;0
1393148228753833984;Das ist doch Unsinn. Eine starke Persönlichkeit lässt selbstverständlich auch Diskussionen zu. Was Putin angeht, Russland ist Russland und da sollte man nicht jeden hinschicken wollen, dessen Meinung einem selbst nicht passt. Ist auch nicht grad demokratisch.;14.05.2021 10:16;1.3929995655409254e+18;Der hat zuviel Botox im Kopf. Reden schwingen ohne Mimik wirkt komisch.;Genau, so einen echten Politiker von gestern für die Probleme von morgen...;0.0;1.0;1.0;0.0;0;1;0;0
1405084679921864707;Du hast nicht richtig gelesen, befürchte ich.;16.06.2021 08:47;1.4048804525450977e+18;;Natürlich habe ich das. Du hast nicht richtig verstanden, befürchte ich.;0.0;0.0;1.0;1.0;1;0;0;0
1388385847175753729;Kann es sein das Dir die Trump Niederlage immer noch aufs Hirn drückt Du kleiner AfD Fan Boy?;01.05.2021 06:52;;;;1.0;0.0;1.0;0.0;0;0;1;0
1386475986103963648;Er verteidigt nicht die Aktion, er bittet darum ein gewisses Maß an anstand zu wahren. Wenn du den unterschied nicht erkennst, solltest du dich vielleicht auch nicht äußern.;26.04.2021 00:23;1.3862896150243983e+18;Warum eigentlich immer gleich beleidigen? Geht es nicht anders? Wie soll da ein Dialog stattfinden?;"Mach du doch. Ich habe für diese beschissene Aktion nichts weiter übrig. Muss auch nicht mit jedem dahergelaufenen ""Künstler"" die Pandemie bequatschen.";0.0;1.0;1.0;1.0;0;1;0;0
1404003686167285762;Nö - ich bin für „lasst halt einfach eure beschissene Maske auf herrgottnochmal“, weil diese niemandem schadet und gleichzeitig allen nützt;13.06.2021 09:12;1.4038635066680975e+18;Aber nur a la science wie auf den Bildern;Na Du musst es ja wissen 🥰;0.0;1.0;1.0;1.0;0;0;1;0
1390627557847015425;4.) Das ist ja genügend sichtbar an den Zahlen. Wenn Merkel so weitermacht, wird die CDU/CSU bei ca. 20% hängen bleiben und das ist zu wenig.;07.05.2021 11:20;;;;0.0;1.0;1.0;0.0;0;1;0;0
1390717196725276673;"Almans sind rassistisch, sexistisch, homophob, haben Angst vor ""Gendergaga"", finde es okay sas woanders Menschen ausgebeutet und strukturell abgewertet werden, aber wehe einer wird mal laut mit der Stimme und sagt ein Schimpfwort. ..";07.05.2021 17:16;;;;1.0;0.0;1.0;0.0;0;0;0;1
1391751352867561476;Natürlich stört sich daran. Die will lieber, dass Kinder ab 14 sich mit Alkohol das Hirn wegsaufen. Nur wer durch Alk verblödet ist, wählt auch weiterhin die Säufer-Partei . #NieMehrCDUCSU #CDUKorruption;10.05.2021 13:45;;;;0.0;0.0;1.0;0.0;0;0;0;1
1388520172823228418;Was für eine ekelhafte Berichterstattung über die Aktion #allesdichtmachen der Künstler. So ein verlogenes Schmierentheater gibt es eben nur in den Lügenmedien des Staatsfunkes. Jeden normalen Menschen müßte dieser widerliche Beitrag ankotzen. Ekelhaftes Gesindel;01.05.2021 15:46;;;;1.0;0.0;1.0;0.0;0;0;1;0
1389930893834346500;Nicht bei Zielen im Gesetz, sondern bei der Erreichung in der Wirklichkeit ist Nachholbedarf am größten. Da wir (gerade erst verschärfte) europäische Vorgaben haben, würde ein deutscher Alleingang nicht eine Tonne CO2 reduzieren, sondern die Lasten nur anders verteilen. (2/3);05.05.2021 13:12;1.3899308925928858e+18;Ein gemeinsames Vorgehen in der EU ist daher ratsam. Die FDP bietet Gespräche über einen nationalen Klimakonsens an. Wenn wir über Rahmenbedingungen für Jahrzehnte sprechen, sollten diese nicht nach jeder Wahl und jedem Regierungswechsel neu verhandelt werden. CL (3/3);Die Technologien heißen Windkraft, Photovoltaik und Elektromotor! Natürlich muss in anderen Bereichen weitergefroscht werden, aber mit dem was wir haben lässt sich schon gut arbeiten. Man muss es aber eben auch nutzen.;0.0;1.0;1.0;0.0;1;0;0;0
1393479877886623753;spiegelonline hat eine Headline geändert. Nahostkonflikt: Kämpfe zwischen Israel und Palästinensern dauern an – Hoffnung auf Waffenruhe Alle Änderungen auf;15.05.2021 08:14;;;;0.0;1.0;0.0;0.0;1;0;0;0
1387403921409429505;-2 es sei denn es kommt zu Komplikationen Das passiert dann & dann erklären sie mal wieso die Akuten Atemwegserkrankungen abnehmen aber covid nicht ?;28.04.2021 13:50;1.3873252972347474e+18;Aber sicher doch lieber den kalten, mit der Injektion machen, ne ist klar. Dann sollteste mal die PEI & EMA sicherheitsberichte lesen wenn du drauf stehst ist genug für alle da ich verzichte.;Bitte Beleg, dass sie keinen Dachschaden haben😂;0.0;1.0;1.0;1.0;0;1;0;0
1397566163413086211;Aber ich erwarte mal nicht dass du deine Meinung änderst da dein selbstbewusstsein davon abhängt dass du recht hast... Du hast ja alles durchschaut und du hast die verschwörung aufgedeckt...;26.05.2021 14:51;1.3975381905805025e+18;🤣....das 99% obahmamärchen vom klimahüpfer;Es es geht doch hier nicht um Meinung, sondern darum,dass man über den Tellerrand schaut und eben nicht alles in Stein gemeißelt ist.Dekaden zurück geschaut:1980 in 20 Jahren Öl alle,1990 Ozonloch in 20 Jahren sind wir alle verbrannt.Waldsterben... Nichts hat sich bewahrheitet.;1.0;0.0;1.0;1.0;1;0;0;0
1388397582360141824;Im Übrigen finde ich nicht, dass hier die Bundes-@CDU hätte eingreifen müssen. Das hätte man in Thüringen tun müssen. Die Frage ist ja, ob die CDU im Osten radikale Wessis braucht, um Wahlen zu gewinnen. Das wäre bitter!;01.05.2021 07:39;1.3883966155815444e+18;;;1.0;0.0;1.0;0.0;0;0;1;0
1388494896739332098;Wer genau sind denn ‚viele‘ Leute? Behauptungen sind toll. Ich behaupte, dass ‚ wesentlich mehr‘ Leute, nämlich nahezu die gesamte Bevölkerung, genug Geld für Heizung und Strom haben.;01.05.2021 14:05;1.3884540086842204e+18;;;0.0;0.0;1.0;0.0;0;0;0;1
1389614058064723972;Da sieht man, wie sehr die #CDU die #Klimakrise ernst nimmt: Einen Scheißdreck interessiert es die.;04.05.2021 16:13;;;;0.0;0.0;1.0;0.0;0;1;0;0
1406510784507744258;Ich bin fast nie einer Meinung mit Uwe Junge aber hier hat er Recht. Was geht uns die sexuelle Orientierung von Menschen an. Erklären wir uns mit jeder Minderheit solidarisch? Wo hört das auf?;20.06.2021 07:14;1.4065084435366953e+18;Frau Weidel ! Mag sein das die Wortwahl des Herrn Jung die falsche war , aber was hat Bitteschön eine Armbinde der Schwulen und Lesbenszene im Fußball zu suchen ? Es handelte sich um ein Spiel des 🇩🇪 Nationalmannschaft und nicht um den Christopher - Streetday ! Oder hat eine ….;Regenbogen-binde hat NICHTS im Sport verloren. Es ist eine private Entscheidung die nichts in der Öffentlichkeit zu suchen hat. Es wird jeder „normale-hetero“ DISKRIMINIERT. Junge hat Recht,nur hat er schlecht formuliert. Seid ihr schon alle durchgeknallt?;0.0;0.0;1.0;0.0;1;0;0;0
1387475172194758656;Aber sicher ist doch, Wenn er Impfschaden da ist, dann wollen sie aber Hilfe ? nein das wollen sie nicht, weil sie wollten es ja probieren gelle Sie wollen das Russische Roulette mit den Folgen.;28.04.2021 18:33;1.3873252972347474e+18;Innerhalb von ca. 30 min 3 mal Derailing jetzt auf meine Tweets. Was ist denn los mit euch? Bleib beim Thema oder schreib mir nicht. Dieses Whataboutism nervt so hart. Ja, randalierende Linke sind auch für'n Arsch. Ändert nichts an meinen Aussagen.;Ich habe auch das Recht auf Hilfe weil ich das Risiko (welches mir jeder Impfung einhergehen kann) zum Wohle aller auf mich genommen habe. Demonstration ohne Maske etc. führen mir zu mehr Risiko für alle. Wie rechtfertigen Sie denn dann den Anspruch an Hilfeleistungen;0.0;0.0;1.0;1.0;0;0;1;0
1392153944361771018;Sie scheinen ja nicht nur sehr selektiv zu sehen (z.B. keine Rechtsextremen auf Quarkdenker Demos) sondern auch zu lesen. Das positiver Test gleich Erkrankung, oder auch gleich Infektiös sind Aussagen die Quarkdenker gerne fälschlich unterstellen;11.05.2021 16:25;1.3921528595259105e+18;;;0.0;0.0;1.0;0.0;0;0;1;0
1386393681108770818;Peter Mann, noch alle Latten am Zaun?;25.04.2021 18:56;1.386291019378053e+18;Mensch*innen?! 🤔;Leute streiten ist doch nicht angemessen. Meine Meinung zwischen Kindern und Hunden bzw allgemein Tieren ist : Wenn man von klein auf mit einem Tier aufwächst lernt man Verantwortung. 😉😉 Liebe Grüße aus Baden-Württemberg 🥰;0.0;0.0;1.0;1.0;1;0;0;0
1394285310465433600;Mutation B1617: Großbritannien setzt auf Impfschutz vor der Variante #B1617 #B16172 #UK #Grossbritannien #mutationcovid19 #coronavirus;17.05.2021 13:34;;;;0.0;1.0;0.0;0.0;1;0;0;0
1393959772647473153;Wach mal auf 😡🤬;16.05.2021 16:01;1.39392922290167e+18;Nein. Der/die interessiert sich nicht für religionsideologisierten Kampfkram.;Ihre Aussage trieft regelrecht von Rassismus und Sie wollen sich hier als der Friedensstiftende und Gerechte präsentieren? Ich bin wirklich sprachlos.;1.0;0.0;1.0;1.0;1;0;0;0
